"""Remember Me"" Default Value","Valeur par défaut de ""Se souvenir de moi"""
"(Not %s?)","(Vous n'êtes pas %s ?)"
"* Required Fields","* Champs obligatoires"
"Address","Adresse"
"Address Information","Informations d'adresse"
"Already registered?","Vous avez déjà un compte ?"
"Back","Retour"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","En créant un compte sur notre boutique, vous pourrez passer vos commandes plus rapidement, enregistrer plusieurs adresses de livraison, consulter et suivre vos commandes, et plein d'autres choses encore."
"Cannot load configuration from file %s.","Impossible de charger la configuration depuis le fichier %s."
"Checkout as Guest","Régler en tant qu'invité"
"Checkout as a Guest or Register","Régler en tant qu'invité ou s'enregistrer"
"City","Ville"
"Clear Persistence on Log Out","Effacer la persistance lors de la déconnexion"
"Close","Fermer"
"Company","Société"
"Confirm Password","Confirmer le mot de passe"
"Continue","Continuer"
"Country","Pays"
"Create an Account","Créer un compte"
"Easy access to your order history and status","Consultez et suivez vos commandes"
"Email Address","Adresse mail"
"Enable ""Remember Me""","Activer ""Se souvenir de moi"""
"Enable Persistence","Activer la persistance"
"Fast and easy check out","Commander plus vite et plus facilement"
"Fax","Fax"
"Forgot Your Password?","Mot de passe oublié ?"
"Forgot your password?","Mot de passe oublié ?"
"General Options","Options générales"
"If you have an account with us, please log in.","Si vous avez déjà un compte, veuillez vous identifier."
"Loading next step...","Chargement en cours de l'étape suivante..."
"Login","Connexion"
"Login Information","Information de connexion"
"Login or Create an Account","Identifiez-vous ou créez un compte"
"New Customers","Nouveaux clients"
"Password","Mot de passe"
"Persist Shopping Cart","Panier persistant"
"Persistence Lifetime (seconds)","Durée de vie de la persistance (secondes)"
"Persistent Shopping Cart","Panier persistant"
"Personal Information","Informations personnelles"
"Please log in below:","Veuillez vous identifier :"
"Please select region, state or province","Sélectionnez un département / état"
"Register","S'enregistrer"
"Register and save time!","Gagnez du temps !"
"Register to Create an Account","Enregistrez-vous pour créer un compte"
"Register with us for future convenience:","Enregistrez-vous et profitez de nombreux avantages :"
"Registered Customers","Clients enregistrés"
"Remember Me","Se souvenir de moi"
"Save in address book","Enregistrer dans le carnet d'adresses"
"Select State/Province...","Choisissez une région"
"Select a billing address from your address book or enter a new address.","Choisissez une adresse de facturation dans votre carnet d'adresses ou saisissez une nouvelle adresse."
"Ship to different address","Livrer à une autre adresse"
"Ship to this address","Livrer à cette adresse"
"Sign Up for Newsletter","Abonnez-vous à la newsletter"
"State/Province","État/Région"
"Street Address","Adresse"
"Street Address %s","Rue - Voie – Bât. %s"
"Submit","Valider"
"Telephone","Téléphone"
"Welcome, %s!","Bienvenue, %s !"
"What's this?","Qu'est-ce que c'est ?"
"Zip/Postal Code","Code postal"
"Shopping cart has been updated with appropriate prices","Le panier a été mis à jour avec les prix correspondant"
"To proceed to Checkout, please log in using your email address.","Pour continuer la commande, veuillez vous connecter en utilisant votre email."
"VAT Number","Numéro de TVA"
